random_seed,scenario_id,profit_before,profit_after,profit_difference,emission_before,emission_after,emission_difference,investment_cost_before,investment_cost_after,investment_cost_difference,net_carbon_cost_before,net_carbon_cost_after,net_carbon_cost_difference,num_dc_open_before,num_dc_open_after,num_dc_open_difference,best_w_before,best_w_after,best_w_exact_match,instance_fingerprint_before,instance_fingerprint_after,instance_fingerprint_match,raw_solver_file_sha_match,correction_scope
303,DELTA_05000_GAMMA_050,2176491.42794414,2176491.42794414,0.0,341423.835548953,341423.835548953,0.0,113209.187369263,113209.187369263,0.0,482847.671097906,482847.671097906,0.0,9,9,0.0,,0.265884652981427;0.249266862170088;0.0977517106549365;0.163245356793744;0.266862170087977;0.26197458455523;0.241446725317693;0.956989247311828;0.140762463343109;0.285434995112414,False,,,True,True,derived_postprocessing_only
303,DELTA_10000_GAMMA_050,2133140.20366294,2133140.20366294,0.0,371006.624834486,371006.624834486,0.0,45748.0935104831,45748.0935104831,0.0,542013.249668971,542013.249668971,0.0,9,9,0.0,,0.0703812316715543;0.156402737047898;0.140762463343109;0.132942326490714;0.125122189638319;0.0391006842619746;0.00782013685239492;0.0234604105571848;0.0625610948191593;0.0625610948191593,False,,,True,True,derived_postprocessing_only
303,DELTA_15000_GAMMA_050,2116467.22026161,2116467.22026161,0.0,394387.27758189,394387.27758189,0.0,15596.2734059829,15596.2734059829,0.0,588774.555163779,588774.555163779,0.0,9,9,0.0,,0.0146627565982405;0.00879765395894428;0.093841642228739;0.0234604105571848;0.0625610948191593;0.0703812316715543;0.00391006842619746;0.563049853372434;0.0332355816226784;0.0351906158357771,False,,,True,True,derived_postprocessing_only
303,DELTA_03000_GAMMA_010,2928759.34523465,2928759.34523465,0.0,12362.2193311286,12362.2193311286,0.0,31717.1985101383,31717.1985101383,0.0,-175275.561337743,-175275.561337743,0.0,9,9,0.0,,0.953079178885631;0.975562072336266;1;0.963831867057674;0.940371456500489;0.995112414467253;0.992179863147605;0.530791788856305;0.998044965786901;0.957966764418377,False,,,True,True,derived_postprocessing_only
303,DELTA_03000_GAMMA_030,2766955.4671586,2766955.4671586,0.0,12650.9651364665,12650.9651364665,0.0,192943.261838754,192943.261838754,0.0,-174698.069727067,-174698.069727067,0.0,9,9,0.0,,0.980449657869013;0.983382209188661;0.979472140762463;0.909090909090909;0.994134897360704;0.988269794721408;0.989247311827957;0.545454545454545;0.936461388074291;0.966764418377322,False,,,True,True,derived_postprocessing_only
303,DELTA_03000_GAMMA_040,2495368.82606174,2495368.82606174,0.0,35016.583336567,35016.583336567,0.0,383522.211575868,383522.211575868,0.0,-129966.833326866,-129966.833326866,0.0,8,8,0.0,,0.844574780058651;0.977517106549365;0.996089931573803;0.347018572825024;0.926686217008798;0.93841642228739;0.404692082111437;0.579667644183773;0.871945259042033;0.974584555229717,False,,,True,True,derived_postprocessing_only
303,DELTA_03000_GAMMA_060,2152651.23003784,2152651.23003784,0.0,355882.201505168,355882.201505168,0.0,56530.3461210855,56530.3461210855,0.0,511764.403010335,511764.403010335,0.0,9,9,0.0,,0.189638318670577;0.156402737047898;0.101661779081134;0.132942326490714;0.140762463343109;0.132942326490714;0.0742913000977517;0.98533724340176;0.144672531769306;0.105571847507331,False,,,True,True,derived_postprocessing_only
303,DELTA_03000_GAMMA_070,2118119.98649123,2118119.98649123,0.0,390852.831295931,390852.831295931,0.0,21021.1223603558,21021.1223603558,0.0,581705.662591861,581705.662591861,0.0,9,9,0.0,,0.0459433040078201;0.0703812316715543;0.0469208211143695;0.0391006842619746;0.0625610948191593;0.0625610948191593;0.00195503421309873;0.0312805474095797;0.0547409579667644;0.0254154447702835,False,,,True,True,derived_postprocessing_only
303,DELTA_03000_GAMMA_090,2098092.5600202,2098092.5600202,0.0,411162.458709795,411162.458709795,0.0,371.553868120264,371.553868120264,0.0,622324.917419591,622324.917419591,0.0,9,9,0.0,,0.00391006842619746;0.000977517106549365;0;0.00782013685239492;0;0;0;0;0;0.00195503421309873,False,,,True,True,derived_postprocessing_only
404,DELTA_00500_GAMMA_050,2428700.58666065,2428700.58666065,0.0,8101.06760401354,8101.06760401354,0.0,197168.864748728,197168.864748728,0.0,-183797.864791973,-183797.864791973,0.0,8,8,0.0,,0.98435972629521;0.413489736070381;0.997067448680352;0.444770283479961;0.996089931573803;0.995112414467253;0.999022482893451;0.996089931573803;0.9227761485826;0.981427174975562,False,,,True,True,derived_postprocessing_only
